Date,idx_NAM_econ,idx_NAM_econ_pessi,idx_NAM_econ_label,idx_NAM_pol,idx_NAM_pol_pessi,idx_NAM_pol_label,idx_NAM_dis,idx_NAM_dis_pessi,idx_NAM_dis_label,idx_NAM_cyb,idx_NAM_cyb_pessi,idx_NAM_cyb_label,idx_EU_econ,idx_EU_econ_pessi,idx_EU_econ_label,idx_EU_pol,idx_EU_pol_pessi,idx_EU_pol_label,idx_EU_dis,idx_EU_dis_pessi,idx_EU_dis_label,idx_EU_cyb,idx_EU_cyb_pessi,idx_EU_cyb_label,idx_EA_econ,idx_EA_econ_pessi,idx_EA_econ_label,idx_EA_pol,idx_EA_pol_pessi,idx_EA_pol_label,idx_EA_dis,idx_EA_dis_pessi,idx_EA_dis_label,idx_EA_cyb,idx_EA_cyb_pessi,idx_EA_cyb_label,idx_JP_econ,idx_JP_econ_pessi,idx_JP_econ_label,idx_JP_pol,idx_JP_pol_pessi,idx_JP_pol_label,idx_JP_dis,idx_JP_dis_pessi,idx_JP_dis_label,idx_JP_cyb,idx_JP_cyb_pessi,idx_JP_cyb_label,idx_ME_econ,idx_ME_econ_pessi,idx_ME_econ_label,idx_ME_pol,idx_ME_pol_pessi,idx_ME_pol_label,idx_ME_dis,idx_ME_dis_pessi,idx_ME_dis_label,idx_ME_cyb,idx_ME_cyb_pessi,idx_ME_cyb_label,idx_GLO_econ,idx_GLO_econ_pessi,idx_GLO_econ_label,idx_GLO_pol,idx_GLO_pol_pessi,idx_GLO_pol_label,idx_GLO_dis,idx_GLO_dis_pessi,idx_GLO_dis_label,idx_GLO_cyb,idx_GLO_cyb_pessi,idx_GLO_cyb_label,Bottom
2012-04-02,462.03785025596005,-332.54190979689,"MTM Technologies, Inc. Achieves Cisco Cloud Infrastructure Designation",16.145564030000003,-12.901293399999998,"Data 2.0 Summit Explores the Big Data, Social Data, and Open Data Revolution",1.14231731,-0.9437013000000001,New Hotel Tower at Four Winds New Buffalo to Open on Friday June 29,5.555499117,-1.849046514,"Data 2.0 Summit Explores the Big Data, Social Data, and Open Data Revolution",153.47135718707,-147.08658068003,"Wallet Wars: Amex and Visa join Amazon, PayPal and Google at The Open Mobile Summit",3.637438359,-3.352566285,Visa drops Global Payments after breach,0.0,0.0,0,1.850757,-2.8864213,Girls Around Me: a cautionary tale about privacy,83.47549302506,-132.03082944409,World Biological Drugs Market 2012-2022,1.1562167700000001,-6.394775348000001,Apple is accused of exploiting students,0.0,0.0,0,0.23130594749999997,-0.5166725459999999,"Luckycat hacking attacks by group based in China, says Trend Micro",13.984159971300002,-6.469252488890001,World Biological Drugs Market 2012-2022,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,16.7135428174,-18.524932844760006,Adimab Completes Series F Financing - Acquires New Research Facility to Accommodate Growth,0.335443238,-2.005735602,Israel Radio archive could make way for executive offices,0.0,0.0,0,0.0,0.0,0,729.68240325679,-636.65350525466,"MTM Technologies, Inc. Achieves Cisco Cloud Infrastructure Designation",0.0,0.0,"Data 2.0 Summit Explores the Big Data, Social Data, and Open Data Revolution",0.0,0.0,New Hotel Tower at Four Winds New Buffalo to Open on Friday June 29,0.0,0.0,"Data 2.0 Summit Explores the Big Data, Social Data, and Open Data Revolution",0
2012-04-03,632.71997434602,-522.641137562794,BlackBerry maker RIM sued by NXP over patents,27.266320440999998,-26.988808025300003,Students Get on the Fast Track to Citrix Desktop Virtualization in New Global Knowledge Course,0.0767477,-0.734855,"Techie rams car into pushcarts, 3 hurt",3.6227595046,-9.575451734,B.C. woman sues Facebook for using her photo,222.06758005316,-241.17804383996003,BlackBerry maker RIM sued by NXP over patents,7.4668513710000015,-8.346889213,UK snooping row casts doubt on Cameron leadership,0.0,0.0,0,4.578215214,-4.436004108000001,No girls around: female-tracking app taken down,155.67286710442,-315.2715748855,BlackBerry maker RIM sued by NXP over patents,2.2089010499999997,-9.197521577,B.C. woman sues Facebook for using her photo,0.0,0.0,0,1.5340175775999996,-5.6646943069999995,B.C. woman sues Facebook for using her photo,22.960663641799997,-10.45455709858,"New iPad did not impact March notebook recovery, Digitimes reports",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,22.9879958659,-13.3611389858,Free-to-Play Mobile Social Game Company Dragonplay Secures $14 Million in Series A Funding from Accel Partners,0.0959365,-0.3480305,Don't fail the women of Arab Spring,0.0,0.0,0,0.0120318336,-0.1771699,Regional cyber security collaboration deemed vital,1056.4090810113,-1102.906452372634,BlackBerry maker RIM sued by NXP over patents,0.0,0.0,Students Get on the Fast Track to Citrix Desktop Virtualization in New Global Knowledge Course,0.0,0.0,"Techie rams car into pushcarts, 3 hurt",0.0,0.0,B.C. woman sues Facebook for using her photo,0
2012-04-04,532.78653499062,-434.24521435452004,Paramount to add 500 films to YouTube rentals,18.4652272665,-23.384361314919996,Microchip Announces Results of 2012 FIRST® Robotics Competition Arizona Regional,0.12905041,-0.69725553,Fake tornado photos cause Twitter storm for Buzzfeed,3.425922692,-9.5476126301,Rogue US Airways-themed emails distribute ZeuS-based malware,178.77493118246,-136.02907591699,"Research and Markets: Wireless Health Market (WLAN, WMAN, WPAN, Sensors, Smartphones, Tablet PC, Mobile Apps) - Global Trends, Opportunities, Competitive Landscape & Forecasts Till 2016",3.2277470509999997,-4.49916102,Snooping row casts doubt on Cameron leadership,0.0,0.0,0,0.65031142,-0.7604520903,Charity tax plea,120.36639953432001,-170.19270818963,Paramount to add 500 films to YouTube rentals,0.744716331,-7.281584604000001,Canadian sues Facebook over privacy,0.0,0.0,0,0.8600916,-6.132312420000001,Canadian sues Facebook over privacy,18.6369172779,-22.179478552859997,Nutanix Spearheads SAN-Less Datacenter Revolution in Japan,0.424974165,-0.31859471,Education with Augmented Reality: AR textbooks released in Japan (video),0.0,0.0,0,0.0,0.0,0,19.190471455,-17.584885775,"nanoRep Brings Instant Answers to Mobile Devices; Launches Optimized Customer Support Widget for iOS, Android",0.0959365,-0.3480305,Pelosi: We cannot fail the women of Arab spring,0.0,0.0,0,0.04780501,-0.0075601963000000005,Interconnected world: communication and social networking,869.7552544403001,-780.2313627890001,Paramount to add 500 films to YouTube rentals,22.9586013135,-35.83173214892,Microchip Announces Results of 2012 FIRST® Robotics Competition Arizona Regional,0.0,0.0,Fake tornado photos cause Twitter storm for Buzzfeed,0.0,0.0,Rogue US Airways-themed emails distribute ZeuS-based malware,0
2012-04-05,676.29617616235,-490.26628340542004,Dell Joins EEMBC to Collaborate on Industry Standard Benchmark Development,14.9134543651,-14.538340837700002,Obama signs small business legislation,1.121318757,-3.8345707169,No Colo. fire warning because of mapping glitch,3.8309138146000006,-8.863262319,Anti-virus is losing the war,185.66232166505,-171.21155130540998,"Video Streaming Outside The Firewall Market Shares, Strategies, and Forecasts, Worldwide, 2012 to 2018",5.6497553085,-16.312903920700002,Google defends privacy policy to European watchdog,0.0,0.0,0,4.1845537496,-13.815546387,Google defends privacy policy to European watchdog,101.16035520154999,-148.07075861302,Glu Mobile Files Form 424B Prospectus Supplement with SEC Relating to Transfer of Warrant,3.3992243265999997,-5.536830351,Facebook Courting China? Why Business Will Be Difficult For American Tech Entrepreneurs In China,0.0,0.0,0,2.6621306039999997,-4.3104355210000005,Personal data guidelines to be released,29.828421892,-14.98536225806,"Chip sales down 7.3% in February, DigiTimes reports",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,15.709347829099999,-15.2055011175,New College Graduates Advised to Protect Their Online Reputation,0.799747444,-1.4731974416,Will jobs data push Obama past magic 50 mark?,0.0,0.0,0,0.0,0.0,0,1008.65662275005,-839.7394566994101,Dell Joins EEMBC to Collaborate on Industry Standard Benchmark Development,0.0,0.0,Obama signs small business legislation,0.0,0.0,No Colo. fire warning because of mapping glitch,0.0,0.0,Anti-virus is losing the war,0
2012-04-06,273.7433813075,-275.35397626736,"Facebook leaning toward Nasdaq, reports say",7.140322620400001,-10.5881790227,Support Popular Vote Takes on Sen. McConnell for Supporting Second-Place Winners of Presidential Elections,0.256288,-0.124197,"Earthquake: 3.9 quake strikes 15 miles from Soledad, Calif.",6.5509624695,-15.9817681448,Malware on half a million Apple computers,92.880428679,-96.53181865805001,Nokia town faces dim future as jobs shift to Asia,7.0966174959999995,-14.986231984299998,George Osborne's Budget blunder could allow firms to avoid £5billion in tax,0.0,0.0,0,5.951376486999999,-16.934033993999996,Malware on half a million Apple computers,91.8431752128,-127.18819340257,Twitter goes to court to fight spammers,0.9365520629999999,-0.8794612065,Personal data guidelines to be released,0.0,0.0,0,1.0604655735000001,-3.1866801980000004,Personal data guidelines to be released,21.4985410384,-5.89757491688,"Samsung hits a high Note, posts record quarterly profit",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,10.1201475712,-5.0779838882999995,Silicon Valley is desperate for designers,0.0124348506,-0.117797014,Of rumors and self-fulfilling prophecies,0.0,0.0,0,0.0,0.0,0,490.08567380889997,-510.04954713316,"Facebook leaning toward Nasdaq, reports say",0.0,0.0,Support Popular Vote Takes on Sen. McConnell for Supporting Second-Place Winners of Presidential Elections,0.0,0.0,"Earthquake: 3.9 quake strikes 15 miles from Soledad, Calif.",0.0,0.0,Malware on half a million Apple computers,0
2012-04-09,517.2191779255,-394.23820720468,"Microsoft trumps Amazon, others for AOL patents",12.536416501,-22.323825866900002,ORM Firm: Profile Defenders Kicks off April with Reputation Awareness Month Tips,0.643466703,-0.606533675,Application Deadline in Tennessee for 2011 Drought Loans is May 7,1.2771587329999998,-3.16214007,Facebook-Instagram deal raises new privacy worries,83.4096583321,-67.78357221945001,Roomlinx Names Frank Watervoort as Chief Information Officer,3.3126723400000007,-3.5870222028,Valley school district makes a digital leap in technology,0.0,0.0,0,0.211577,-0.668172,Facebook is Deception,181.2551633132,-211.90487801915998,"Microsoft trumps Amazon, others for AOL patents",2.3481003360000003,-7.0883045959999995,Egyptians flood Obama's Facebook,0.5740649999999999,-0.252198,DealBook: AOL and Microsoft Strike $1.1 Billion Patent Deal,1.80670721,-6.6841875900000005,Anonymous says plans more attacks against China sites,10.1568324288,-12.25474970772,Fujikura Announces Intent to Acquire Nistica,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,26.6910065274,-21.124264283399995,Oil drops to near $102 ahead of Iran nuclear talks,3.719374233000001,-2.195553532,Egyptians flood Obama's Facebook,0.0,0.0,0,0.0,0.0,0,818.731838527,-707.3056714344099,"Microsoft trumps Amazon, others for AOL patents",0.0,0.0,ORM Firm: Profile Defenders Kicks off April with Reputation Awareness Month Tips,0.0,0.0,Application Deadline in Tennessee for 2011 Drought Loans is May 7,0.0,0.0,Facebook-Instagram deal raises new privacy worries,0
2012-04-10,590.61106969338,-365.48913258745,Strategy Analytics: Global Business Collaboration Applications Market to Top $12 Billion by 2017,13.9826049469,-23.209573432400006,"$365,000 Donation to Strengthen Libraries and Nonprofits in North America",0.0,0.0,0,1.3371704416,-2.3166211700000003,Facebook? Now so uncool?,168.7591005639,-89.3554905409,Strategy Analytics: Global Business Collaboration Applications Market to Top $12 Billion by 2017,4.226692205999999,-5.791883480299999,"$365,000 Donation to Strengthen Libraries and Nonprofits in North America",0.0,0.0,0,0.48474491760000005,-1.5282766515000001,Porn is one-third of global web traffic,179.73445778548,-128.05484261293,Strategy Analytics: Global Business Collaboration Applications Market to Top $12 Billion by 2017,1.1552229788,-1.933963616,Grassley Assailed for Calling Obama ?Stupid? on Twitter,0.011355357,-0.16720614,Fuel tanker strike talks adjourned,0.174276577,-1.4065633819999999,Anonymous hacks into tech and telecom sites,38.6971455305,-20.48182496512,Strategy Analytics: Global Business Collaboration Applications Market to Top $12 Billion by 2017,0.461583738,-0.153432202,"Players Lend a Helping Hand— Or, Thumb",0.0,0.0,0,0.0,0.0,0,14.4030702212,-19.9153766914,Exclusive: China's ZTE planned U.S. computer sale to Iran,1.2243583590000005,-0.6754645588000001,"$365,000 Donation to Strengthen Libraries and Nonprofits in North America",0.0,0.0,0,0.01142464,-0.11974360000000002,"Anonymous Crashes IT Groups' Websites, Sony To Report $6.4 Billion Loss, 280,000 SSNs Leaked In Utah Medicaid Hack",992.2048437944601,-623.2966673978,Strategy Analytics: Global Business Collaboration Applications Market to Top $12 Billion by 2017,21.050462228700002,-31.76431728950001,"$365,000 Donation to Strengthen Libraries and Nonprofits in North America",0.0,0.0,0,0.0,0.0,Facebook? Now so uncool?,0
2012-04-11,622.88917268824,-605.37989611701,"CEA Decries Government Lawsuit Against Apple, E-book Publishers",21.2695275767,-14.929198409200001,"New Revelations on Facebook, Background Screening, and Privacy",0.512576,-0.248394,Earthquake: 3.1 quake strikes near Anza,2.0990983341,-9.63552302,Anonymous takes out Boeing website,164.35723529189002,-158.22475654885,AGC Partners Opens Office in London,2.119876087,-2.0141342802,Statecraft via Twitter,0.038046202,-0.5600776000000001,Drought conditions could increase risk of flash flooding,0.9393279330000001,-4.452306328000001,Macs No Longer Safe From Hackers,201.23531512120002,-327.60132677239994,USB 3.0 Promoter Group Announces Feature Complete Ancillary USB Specifications,1.579541576,-1.90000102,Social Media Expected to Influence Voters in General Election,0.4808445,-0.9436509999999999,Earthquake In Indonesia While Traveling Abroad,0.35688879599999995,-2.471132564,Court: Facebooking at work is not a federal crime — even when forbidden,17.3270834162,-18.49398539514,Gartner Says Worldwide PC Shipments Grew 1.9 Percent in First Quarter of 2012,1.6730720000000001,-0.07657919999999999,Amgen Reaches For KAI Pharma,0.0,0.0,0,0.0,0.0,0,19.0950722361,-18.750895137,Nokia shares drop 15% after profit warning,1.037487158,-1.09153152,Roundup: Scandal spreads over Chinese power couple,0.0,0.0,0,0.0,0.0,0,1024.9038787536301,-1128.4508599704,"CEA Decries Government Lawsuit Against Apple, E-book Publishers",27.679504397700004,-20.011444429400004,"New Revelations on Facebook, Background Screening, and Privacy",0.0,0.0,Earthquake: 3.1 quake strikes near Anza,0.0,0.0,Anonymous takes out Boeing website,0
2012-04-12,748.0274046024899,-543.08677705376,Apple works on Mac malware fix but takes heat,14.6614983397,-9.0223158261,Intrax Internships Abroad Summer Internship Deadline Approaching,0.0,0.0,0,4.1606590211,-6.161195178,Facebook lets users take more data home,232.5528567418,-179.16579490765002,"Global System-On-a-Chip (SoC) Market to Reach US$48.8 Billion by 2017, According to New Report by Global Industry Analysts, Inc.",4.766101572699999,-4.5991705988,Intrax Internships Abroad Summer Internship Deadline Approaching,0.0,0.0,0,2.9916678131000003,-3.1267970300000005,Facebook lets users take more data home,120.71804477529001,-216.01001584674998,U.S. judge backs Microsoft in Motorola patent dispute,1.217104563,-0.24859428400000003,Intrax Internships Abroad Summer Internship Deadline Approaching,1.1923289000000001,-7.520401500000001,KFC sorry for Thai tsunami Facebook fowl-up,0.0009803850999999999,-0.014401512,CORRECTED-WRAPUP 2-TV piracy claims heap more pressure on Murdoch empire,34.951106669699996,-21.64782767774,"Sony will change says CEO; to cut 10,000 jobs",0.25003152,-0.035250864,Intrax Internships Abroad Summer Internship Deadline Approaching,0.0,0.0,0,0.0,0.0,0,12.8749034852,-13.560305178340002,Blackbaud and TechSoup Expand Partnership to Provide New Resources for Nonprofits,0.034267108,-0.89920186,Bahrain Grand Prix sparks web anger,0.0,0.0,0,0.0,0.0,0,1149.1243162744802,-973.4707206642399,Apple works on Mac malware fix but takes heat,20.9290031034,-14.804533432899998,Intrax Internships Abroad Summer Internship Deadline Approaching,0.0,0.0,0,0.0,0.0,Facebook lets users take more data home,0
2012-04-13,494.82077631320004,-416.79590428968004,Tech dividends: What fund investors should know,7.669078444400002,-12.4528574142,Santa Clara University Announces Undergraduate and Graduate Commencement Speakers for Class of 2012,0.0,0.0,0,2.7503342705,-6.073236532,Facebook lets users take more data home,156.643389826,-148.51294943691002,Tech dividends: What fund investors should know,2.2542955639999995,-3.8391106720000003,Facebook lets users take more data home,0.022001842,-0.06251595,An Island's Other Fear - a Tsunami of Civilization,2.6217637251,-4.571013512,Facebook lets users take more data home,134.4474382962,-189.43775483298,Frontier Silicon Launches the Venus 2i Bluetooth Audio Platform at the Hong Kong Electronics Fair,0.8654266055,-1.1455504559999998,HYSTA attends China (Shenzhen) IT Summit 2012,0.3863894,-2.6490690000000003,Warren Buffett still has a 'secretary'?,0.0865851951,-0.325872642,CORRECTED-WRAPUP 2-TV piracy claims heap more pressure on Murdoch ...,15.6372533521,-15.530525834920002,Frontier Silicon Launches the Venus 2i Bluetooth Audio Platform at the Hong Kong Electronics Fair,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,20.774660007699996,-14.474520766799998,"Inside Secure to supply chips for first Windows NFC phone, NFC Times says",0.0901081135,-0.46785787300000004,YouTube: Why intelligence agencies use it,0.0,0.0,0,0.08560481,-0.31147113,Strange Internet Rumblings Coming From China,822.3235177952,-784.75165516129,Tech dividends: What fund investors should know,0.0,0.0,Santa Clara University Announces Undergraduate and Graduate Commencement Speakers for Class of 2012,0.0,0.0,0,0.0,0.0,Facebook lets users take more data home,0
